season,week,game_date,team,place,qtr1,qtr2,qtr3,qtr4,ot,spread_line,total_line,half,full
2015,10,2015-11-15,DAL,away,3,3,0,0,,-1.0,43.5,6,6
2015,10,2015-11-15,TB,home,0,3,0,7,,-1.0,43.5,3,10
2015,10,2015-11-15,DET,away,0,3,6,9,,10.5,50.0,3,18
2015,10,2015-11-15,GB,home,3,0,0,13,,10.5,50.0,3,16
2015,10,2015-11-15,JAX,away,7,3,3,9,,4.0,47.0,10,22
2015,10,2015-11-15,BAL,home,0,14,0,6,,4.0,47.0,14,20
2015,10,2015-11-15,KC,away,10,9,3,7,,4.0,42.0,19,29
2015,10,2015-11-15,DEN,home,0,0,0,13,,4.0,42.0,0,13
2015,10,2015-11-15,MIA,away,3,10,0,7,,5.5,49.0,13,20
2015,10,2015-11-15,PHI,home,16,0,0,3,,5.5,49.0,16,19
2015,10,2015-11-15,MIN,away,10,10,0,10,,3.0,44.0,20,30
2015,10,2015-11-15,LV,home,0,14,0,0,,3.0,44.0,14,14
2015,10,2015-11-15,NE,away,7,3,7,10,,-7.0,52.5,10,27
2015,10,2015-11-15,NYG,home,7,10,6,3,,-7.0,52.5,17,26
2015,10,2015-11-15,NO,away,7,7,0,0,,-1.0,52.0,14,14
2015,10,2015-11-15,WAS,home,14,13,10,10,,-1.0,52.0,27,47
2015,10,2015-11-16,HOU,away,0,3,0,7,,10.0,46.5,3,10
2015,10,2015-11-16,CIN,home,3,3,0,0,,10.0,46.5,6,6
2015,11,2015-11-19,TEN,away,3,3,7,0,,3.0,41.5,6,13
2015,11,2015-11-19,JAX,home,0,6,3,10,,3.0,41.5,6,19
2015,11,2015-11-22,CIN,away,7,7,0,17,,4.0,48.0,14,31
2015,11,2015-11-22,ARI,home,0,7,21,6,,4.0,48.0,7,34
2015,11,2015-11-22,DAL,away,0,14,0,10,,-2.5,45.0,14,24
2015,11,2015-11-22,MIA,home,0,7,7,0,,-2.5,45.0,7,14
2015,11,2015-11-22,DEN,away,7,3,0,7,,-2.5,41.5,10,17
2015,11,2015-11-22,CHI,home,0,6,3,6,,-2.5,41.5,6,15
2015,11,2015-11-22,GB,away,6,10,3,11,,-1.0,45.0,16,30
2015,11,2015-11-22,MIN,home,6,0,7,0,,-1.0,45.0,6,13
2015,11,2015-11-22,IND,away,0,7,7,10,,3.5,47.5,7,24
2015,11,2015-11-22,ATL,home,7,7,7,0,,3.5,47.5,14,21
2015,11,2015-11-22,KC,away,6,6,7,14,,-3.0,45.5,12,33
2015,11,2015-11-22,LAC,home,0,3,0,0,,-3.0,45.5,3,3
2015,11,2015-11-22,NYJ,away,0,3,7,7,,-4.0,40.0,3,17
2015,11,2015-11-22,HOU,home,0,10,14,0,,-4.0,40.0,10,24
2015,11,2015-11-22,LV,away,0,0,13,0,,-2.0,50.0,0,13
2015,11,2015-11-22,DET,home,6,3,0,9,,-2.0,50.0,9,18
2015,11,2015-11-22,SF,away,0,7,6,0,,14.0,40.0,7,13
2015,11,2015-11-22,SEA,home,13,7,3,6,,14.0,40.0,20,29
2015,11,2015-11-22,LA,away,7,0,6,0,,3.0,41.0,7,13
2015,11,2015-11-22,BAL,home,0,3,0,13,,3.0,41.0,3,16
2015,11,2015-11-22,TB,away,7,21,7,10,,7.0,46.0,28,45
2015,11,2015-11-22,PHI,home,7,7,0,3,,7.0,46.0,14,17
2015,11,2015-11-22,WAS,away,14,0,0,2,,7.0,44.0,14,16
2015,11,2015-11-22,CAR,home,14,17,10,3,,7.0,44.0,31,44
2015,11,2015-11-23,BUF,away,0,3,7,3,,7.0,47.5,3,13
2015,11,2015-11-23,NE,home,3,7,10,0,,7.0,47.5,10,20
2015,12,2015-11-26,CAR,away,10,13,7,3,,-1.0,44.5,23,33
2015,12,2015-11-26,DAL,home,3,0,3,8,,-1.0,44.5,3,14
2015,12,2015-11-26,CHI,away,0,14,0,3,,7.5,45.0,14,17
2015,12,2015-11-26,GB,home,7,6,0,0,,7.5,45.0,13,13
2015,12,2015-11-26,PHI,away,0,7,0,7,,3.0,46.5,7,14
2015,12,2015-11-26,DET,home,7,17,14,7,,3.0,46.5,24,45
2015,12,2015-11-29,ARI,away,3,3,7,6,,-7.5,45.0,6,19
2015,12,2015-11-29,SF,home,0,3,10,0,,-7.5,45.0,3,13
2015,12,2015-11-29,BUF,away,10,6,6,0,,4.5,41.0,16,22
2015,12,2015-11-29,KC,home,0,14,10,6,,4.5,41.0,14,30
2015,12,2015-11-29,MIA,away,0,0,7,13,,4.5,44.0,0,20
2015,12,2015-11-29,NYJ,home,7,7,7,17,,4.5,44.0,14,38
2015,12,2015-11-29,MIN,away,7,0,3,10,,2.0,45.0,7,20
2015,12,2015-11-29,ATL,home,0,3,0,7,,2.0,45.0,3,10
2015,12,2015-11-29,NE,away,7,7,0,10,0,-2.5,43.0,14,24
2015,12,2015-11-29,DEN,home,0,7,0,17,6,-2.5,43.0,7,30
2015,12,2015-11-29,NO,away,0,6,0,0,,3.5,50.5,6,6
2015,12,2015-11-29,HOU,home,14,0,10,0,,3.5,50.5,14,24
2015,12,2015-11-29,NYG,away,0,0,0,14,,-1.0,47.5,0,14
2015,12,2015-11-29,WAS,home,0,17,0,3,,-1.0,47.5,17,20
2015,12,2015-11-29,LV,away,7,3,7,7,,-1.0,45.0,10,24
2015,12,2015-11-29,TEN,home,6,0,8,7,,-1.0,45.0,6,21
2015,12,2015-11-29,PIT,away,3,15,3,9,,3.0,46.5,18,30
2015,12,2015-11-29,SEA,home,0,14,6,19,,3.0,46.5,14,39
2015,12,2015-11-29,LAC,away,0,21,3,7,,5.0,47.0,21,31
2015,12,2015-11-29,JAX,home,6,3,3,13,,5.0,47.0,9,25
2015,12,2015-11-29,LA,away,0,7,0,0,,10.5,42.0,7,7
2015,12,2015-11-29,CIN,home,7,10,14,0,,10.5,42.0,17,31
2015,12,2015-11-29,TB,away,3,9,0,0,,3.0,46.5,12,12
2015,12,2015-11-29,IND,home,3,3,13,6,,3.0,46.5,6,25
2015,12,2015-11-30,BAL,away,10,7,7,9,,6.0,41.0,17,33
2015,12,2015-11-30,CLE,home,0,13,7,7,,6.0,41.0,13,27
2015,13,2015-12-03,GB,away,0,0,14,13,,-2.5,46.0,0,27
2015,13,2015-12-03,DET,home,17,0,3,3,,-2.5,46.0,17,23
2015,13,2015-12-06,ARI,away,7,3,14,3,,-3.5,43.0,10,27
2015,13,2015-12-06,LA,home,0,0,3,0,,-3.5,43.0,0,3
2015,13,2015-12-06,ATL,away,0,9,3,7,,1.0,46.5,9,19
2015,13,2015-12-06,TB,home,7,0,9,7,,1.0,46.5,7,23
2015,13,2015-12-06,BAL,away,0,3,7,3,,3.5,43.0,3,13
2015,13,2015-12-06,MIA,home,0,15,0,0,,3.5,43.0,15,15
2015,13,2015-12-06,CAR,away,0,13,14,14,,-5.5,50.5,13,41
2015,13,2015-12-06,NO,home,14,2,8,14,,-5.5,50.5,16,38
2015,13,2015-12-06,CIN,away,7,13,14,3,,-7.5,44.0,20,37
2015,13,2015-12-06,CLE,home,0,3,0,0,,-7.5,44.0,3,3
2015,13,2015-12-06,DEN,away,14,3,0,0,,-6.0,45.0,17,17
2015,13,2015-12-06,LAC,home,0,3,0,0,,-6.0,45.0,3,3
2015,13,2015-12-06,HOU,away,6,7,0,8,,3.0,42.0,13,21
2015,13,2015-12-06,BUF,home,7,14,0,9,,3.0,42.0,21,30
2015,13,2015-12-06,IND,away,3,7,0,0,,10.0,50.5,10,10
2015,13,2015-12-06,PIT,home,6,15,7,17,,10.0,50.5,21,45
2015,13,2015-12-06,JAX,away,0,12,7,20,,3.0,43.5,12,39
2015,13,2015-12-06,TEN,home,7,14,0,21,,3.0,43.5,21,42
2015,13,2015-12-06,KC,away,7,0,7,20,,-3.0,45.5,7,34
2015,13,2015-12-06,LV,home,7,7,6,0,,-3.0,45.5,14,20
2015,13,2015-12-06,NYJ,away,3,7,0,10,3,-2.0,45.5,10,23
2015,13,2015-12-06,NYG,home,0,20,0,0,0,-2.0,45.5,20,20
2015,13,2015-12-06,PHI,away,0,14,14,7,,9.5,49.5,14,35
2015,13,2015-12-06,NE,home,0,14,0,14,,9.5,49.5,14,28
2015,13,2015-12-06,SEA,away,7,14,14,3,,-2.5,43.0,21,38
2015,13,2015-12-06,MIN,home,0,0,7,0,,-2.5,43.0,0,7
2015,13,2015-12-06,SF,away,6,7,0,7,6,6.0,43.0,13,26
2015,13,2015-12-06,CHI,home,6,7,0,7,0,6.0,43.0,13,20
2015,13,2015-12-07,DAL,away,0,3,3,13,,2.0,43.0,3,19
2015,13,2015-12-07,WAS,home,0,3,3,10,,2.0,43.0,3,16
2015,14,2015-12-10,MIN,away,7,3,0,10,,10.0,46.5,10,20
2015,14,2015-12-10,ARI,home,10,0,7,6,,10.0,46.5,10,23
2015,14,2015-12-13,ATL,away,0,0,0,0,,8.5,45.5,0,0
2015,14,2015-12-13,CAR,home,21,7,10,0,,8.5,45.5,28,38
2015,14,2015-12-13,BUF,away,7,3,10,0,,1.0,48.0,10,20
2015,14,2015-12-13,PHI,home,7,10,3,3,,1.0,48.0,17,23
2015,14,2015-12-13,DAL,away,0,0,7,0,,6.0,43.0,0,7
2015,14,2015-12-13,GB,home,0,14,0,14,,6.0,43.0,14,28
2015,14,2015-12-13,DET,away,0,0,7,7,,-3.0,41.5,0,14
2015,14,2015-12-13,LA,home,0,7,7,7,,-3.0,41.5,7,21
2015,14,2015-12-13,IND,away,3,10,3,0,,1.0,45.5,13,16
2015,14,2015-12-13,JAX,home,3,6,21,21,,1.0,45.5,9,51
2015,14,2015-12-13,NE,away,7,10,3,7,,-4.0,46.0,17,27
2015,14,2015-12-13,HOU,home,3,3,0,0,,-4.0,46.0,6,6
2015,14,2015-12-13,NO,away,7,10,7,0,,6.0,52.0,17,24
2015,14,2015-12-13,TB,home,0,10,0,7,,6.0,52.0,10,17
2015,14,2015-12-13,LV,away,0,0,9,6,,6.0,43.0,0,15
2015,14,2015-12-13,DEN,home,6,6,0,0,,6.0,43.0,12,12
2015,14,2015-12-13,PIT,away,7,9,7,10,,1.0,49.0,16,33
2015,14,2015-12-13,CIN,home,0,7,3,10,,1.0,49.0,7,20
2015,14,2015-12-13,LAC,away,0,0,3,0,,11.5,42.0,0,3
2015,14,2015-12-13,KC,home,0,10,0,0,,11.5,42.0,10,10
2015,14,2015-12-13,SEA,away,7,7,7,14,,-10.5,42.0,14,35
2015,14,2015-12-13,BAL,home,0,6,0,0,,-10.5,42.0,6,6
2015,14,2015-12-13,SF,away,0,3,0,7,,2.5,43.0,3,10
2015,14,2015-12-13,CLE,home,7,3,7,7,,2.5,43.0,10,24
2015,14,2015-12-13,TEN,away,0,0,8,0,,8.0,43.0,0,8
2015,14,2015-12-13,NYJ,home,10,17,0,3,,8.0,43.0,27,30
2015,14,2015-12-13,WAS,away,7,7,7,3,,4.0,42.5,14,24
2015,14,2015-12-13,CHI,home,0,7,14,0,,4.0,42.5,7,21
2015,14,2015-12-14,NYG,away,3,14,7,7,,-2.5,47.5,17,31
2015,14,2015-12-14,MIA,home,7,10,7,0,,-2.5,47.5,17,24
2015,15,2015-12-17,TB,away,3,0,3,17,,1.0,41.0,3,23
2015,15,2015-12-17,LA,home,14,7,7,3,,1.0,41.0,21,31
2015,15,2015-12-19,NYJ,away,6,3,0,10,,-3.0,41.0,9,19
2015,15,2015-12-19,DAL,home,3,7,3,3,,-3.0,41.0,10,16
2015,15,2015-12-20,ARI,away,7,10,13,10,,-3.5,50.5,17,40
2015,15,2015-12-20,PHI,home,3,7,0,7,,-3.5,50.5,10,17
2015,15,2015-12-20,ATL,away,7,10,0,6,,2.0,47.5,17,23
2015,15,2015-12-20,JAX,home,0,3,14,0,,2.0,47.5,3,17
2015,15,2015-12-20,BUF,away,0,0,17,8,,-2.5,46.0,0,25
2015,15,2015-12-20,WAS,home,7,14,7,7,,-2.5,46.0,21,35
2015,15,2015-12-20,CAR,away,7,14,14,3,,-4.5,46.5,21,38
2015,15,2015-12-20,NYG,home,7,0,7,21,,-4.5,46.5,7,35
2015,15,2015-12-20,CHI,away,0,7,3,7,,4.0,43.5,7,17
2015,15,2015-12-20,MIN,home,7,10,7,14,,4.0,43.5,17,38
2015,15,2015-12-20,CIN,away,0,21,3,0,,-7.0,41.0,21,24
2015,15,2015-12-20,SF,home,0,0,7,7,,-7.0,41.0,0,14
2015,15,2015-12-20,CLE,away,7,3,0,3,,14.5,45.0,10,13
2015,15,2015-12-20,SEA,home,7,13,0,10,,14.5,45.0,20,30
2015,15,2015-12-20,DEN,away,14,13,0,0,,7.5,45.5,27,27
2015,15,2015-12-20,PIT,home,7,6,7,14,,7.5,45.5,13,34
2015,15,2015-12-20,GB,away,14,0,10,6,,-4.0,47.0,14,30
2015,15,2015-12-20,LV,home,0,13,7,0,,-4.0,47.0,13,20
2015,15,2015-12-20,HOU,away,0,3,3,10,,2.5,42.0,3,16
2015,15,2015-12-20,IND,home,0,10,0,0,,2.5,42.0,10,10
2015,15,2015-12-20,KC,away,14,10,0,10,,-6.5,41.0,24,34
2015,15,2015-12-20,BAL,home,7,7,0,0,,-6.5,41.0,14,14
2015,15,2015-12-20,MIA,away,0,0,7,7,,1.0,46.5,0,14
2015,15,2015-12-20,LAC,home,6,17,0,7,,1.0,46.5,23,30
2015,15,2015-12-20,TEN,away,0,3,7,6,,14.5,48.0,3,16
2015,15,2015-12-20,NE,home,7,17,3,6,,14.5,48.0,24,33
2015,15,2015-12-21,DET,away,7,14,7,7,,2.5,52.0,21,35
2015,15,2015-12-21,NO,home,3,0,7,17,,2.5,52.0,3,27
2015,16,2015-12-24,LAC,away,7,10,0,3,0,4.0,45.0,17,20
2015,16,2015-12-24,LV,home,7,3,2,8,3,4.0,45.0,10,23
2015,16,2015-12-26,WAS,away,13,3,14,8,,3.5,48.0,16,38
2015,16,2015-12-26,PHI,home,7,3,7,7,,3.5,48.0,10,24
2015,16,2015-12-27,CAR,away,7,0,3,3,,-7.0,45.5,7,13
2015,16,2015-12-27,ATL,home,0,7,7,6,,-7.0,45.5,7,20
2015,16,2015-12-27,CHI,away,0,13,0,13,,3.0,44.0,13,26
2015,16,2015-12-27,TB,home,7,0,7,7,,3.0,44.0,7,21
2015,16,2015-12-27,CLE,away,0,3,7,3,,11.5,42.5,3,13
2015,16,2015-12-27,KC,home,10,7,0,0,,11.5,42.5,17,17
2015,16,2015-12-27,DAL,away,3,3,0,0,,6.5,42.0,6,6
2015,16,2015-12-27,BUF,home,6,0,3,7,,6.5,42.0,6,16
2015,16,2015-12-27,GB,away,0,0,8,0,,6.0,50.0,0,8
2015,16,2015-12-27,ARI,home,0,17,21,0,,6.0,50.0,17,38
2015,16,2015-12-27,HOU,away,10,7,17,0,,-3.5,39.0,17,34
2015,16,2015-12-27,TEN,home,0,0,0,6,,-3.5,39.0,0,6
2015,16,2015-12-27,IND,away,8,7,0,3,,2.5,44.0,15,18
2015,16,2015-12-27,MIA,home,0,6,3,3,,2.5,44.0,6,12
2015,16,2015-12-27,JAX,away,0,6,13,8,,2.5,52.5,6,27
2015,16,2015-12-27,NO,home,14,10,7,7,,2.5,52.5,24,38
2015,16,2015-12-27,NE,away,0,3,10,7,0,-2.5,45.5,3,20
2015,16,2015-12-27,NYJ,home,3,7,7,3,6,-2.5,45.5,10,26
2015,16,2015-12-27,NYG,away,0,3,7,7,,7.0,44.5,3,17
2015,16,2015-12-27,MIN,home,3,16,13,17,,7.0,44.5,19,49
2015,16,2015-12-27,PIT,away,0,3,7,7,,-11.0,47.5,3,17
2015,16,2015-12-27,BAL,home,7,6,0,7,,-11.0,47.5,13,20
2015,16,2015-12-27,SF,away,7,10,0,0,,8.5,42.5,17,17
2015,16,2015-12-27,DET,home,3,17,3,9,,8.5,42.5,20,32
2015,16,2015-12-27,LA,away,10,6,0,7,,11.0,42.0,16,23
2015,16,2015-12-27,SEA,home,0,3,7,7,,11.0,42.0,3,17
2015,16,2015-12-28,CIN,away,7,7,0,3,0,3.5,39.0,14,17
2015,16,2015-12-28,DEN,home,0,3,7,7,3,3.5,39.0,3,20
2015,17,2016-01-03,BAL,away,0,9,0,7,,10.0,40.5,9,16
2015,17,2016-01-03,CIN,home,0,7,14,3,,10.0,40.5,7,24
2015,17,2016-01-03,DET,away,7,3,7,7,,-2.5,45.0,10,24
2015,17,2016-01-03,CHI,home,0,0,10,10,,-2.5,45.0,0,20
2015,17,2016-01-03,JAX,away,0,3,3,0,,5.0,45.0,3,6
2015,17,2016-01-03,HOU,home,3,17,0,10,,5.0,45.0,20,30
2015,17,2016-01-03,MIN,away,3,3,14,0,,3.0,44.0,6,20
2015,17,2016-01-03,GB,home,3,0,0,10,,3.0,44.0,3,13
2015,17,2016-01-03,NE,away,0,3,7,0,,-10.0,46.5,3,10
2015,17,2016-01-03,MIA,home,3,7,0,10,,-10.0,46.5,10,20
2015,17,2016-01-03,NO,away,7,7,3,3,,6.0,53.5,14,20
2015,17,2016-01-03,ATL,home,3,14,0,0,,6.0,53.5,17,17
2015,17,2016-01-03,NYJ,away,0,7,10,0,,-2.5,41.0,7,17
2015,17,2016-01-03,BUF,home,7,9,3,3,,-2.5,41.0,16,22
2015,17,2016-01-03,LV,away,0,10,0,7,,6.5,43.5,10,17
2015,17,2016-01-03,KC,home,14,0,9,0,,6.5,43.5,14,23
2015,17,2016-01-03,PHI,away,14,7,7,7,,4.0,51.0,21,35
2015,17,2016-01-03,NYG,home,3,17,7,3,,4.0,51.0,20,30
2015,17,2016-01-03,PIT,away,7,7,3,11,,-13.0,47.0,14,28
2015,17,2016-01-03,CLE,home,3,6,0,3,,-13.0,47.0,9,12
2015,17,2016-01-03,LAC,away,3,3,7,7,,10.0,42.0,6,20
2015,17,2016-01-03,DEN,home,7,0,7,13,,10.0,42.0,7,27
2015,17,2016-01-03,SEA,away,10,20,6,0,,6.0,46.5,30,36
2015,17,2016-01-03,ARI,home,0,6,0,0,,6.0,46.5,6,6
2015,17,2016-01-03,LA,away,3,13,0,0,0,-3.0,39.0,16,16
2015,17,2016-01-03,SF,home,0,10,3,3,3,-3.0,39.0,10,19
2015,17,2016-01-03,TB,away,3,0,7,0,,10.0,44.0,3,10
2015,17,2016-01-03,CAR,home,0,24,7,7,,10.0,44.0,24,38
2015,17,2016-01-03,TEN,away,7,7,3,7,,3.5,39.0,14,24
2015,17,2016-01-03,IND,home,10,10,7,3,,3.5,39.0,20,30
2015,17,2016-01-03,WAS,away,21,3,3,7,,3.0,41.0,24,34
2015,17,2016-01-03,DAL,home,0,14,0,9,,3.0,41.0,14,23
2015,18,2016-01-09,KC,away,7,6,7,10,,-3.0,39.5,13,30
2015,18,2016-01-09,HOU,home,0,0,0,0,,-3.0,39.5,0,0
2015,18,2016-01-09,PIT,away,0,6,9,3,,-2.0,46.0,6,18
2015,18,2016-01-09,CIN,home,0,0,0,16,,-2.0,46.0,0,16
2015,18,2016-01-10,GB,away,0,17,7,11,,2.0,47.0,17,35
2015,18,2016-01-10,WAS,home,5,6,7,0,,2.0,47.0,11,18
2015,18,2016-01-10,SEA,away,0,0,0,10,,-4.0,40.0,0,10
2015,18,2016-01-10,MIN,home,3,0,6,0,,-4.0,40.0,3,9
2015,19,2016-01-16,GB,away,0,6,7,7,0,7.0,49.0,6,20
2015,19,2016-01-16,ARI,home,7,0,3,10,6,7.0,49.0,7,26
2015,19,2016-01-16,KC,away,3,3,7,7,,6.0,44.0,6,20
2015,19,2016-01-16,NE,home,7,7,7,6,,6.0,44.0,14,27
2015,19,2016-01-17,PIT,away,7,3,3,3,,7.0,41.5,10,16
2015,19,2016-01-17,DEN,home,6,3,3,11,,7.0,41.5,9,23
2015,19,2016-01-17,SEA,away,0,0,14,10,,2.5,41.5,0,24
2015,19,2016-01-17,CAR,home,14,17,0,0,,2.5,41.5,31,31
2015,20,2016-01-24,ARI,away,0,7,0,8,,3.5,47.0,7,15
2015,20,2016-01-24,CAR,home,17,7,10,15,,3.5,47.0,24,49
2015,20,2016-01-24,NE,away,6,3,3,6,,-2.5,45.0,9,18
2015,20,2016-01-24,DEN,home,7,10,0,3,,-2.5,45.0,17,20
2015,21,2016-02-07,CAR,away,0,7,0,3,,-4.5,43.0,7,10
2015,21,2016-02-07,DEN,home,10,3,3,8,,-4.5,43.0,13,24
2016,1,2016-09-08,CAR,away,7,10,0,3,,-3.0,40.5,17,20
2016,1,2016-09-08,DEN,home,0,7,0,14,,-3.0,40.5,7,21
2016,1,2016-09-11,BUF,away,0,7,0,0,,3.0,44.5,7,7
2016,1,2016-09-11,BAL,home,3,7,0,3,,3.0,44.5,10,13
2016,1,2016-09-11,CHI,away,7,7,0,0,,5.5,43.0,14,14
2016,1,2016-09-11,HOU,home,0,10,3,10,,5.5,43.0,10,23
2016,1,2016-09-11,CIN,away,3,10,7,3,,1.0,42.0,13,23
2016,1,2016-09-11,NYJ,home,7,9,0,6,,1.0,42.0,16,22
2016,1,2016-09-11,CLE,away,0,7,3,0,,3.5,41.0,7,10
2016,1,2016-09-11,PHI,home,7,6,9,7,,3.5,41.0,13,29
2016,1,2016-09-11,DET,away,7,14,7,11,,2.5,51.5,21,39
2016,1,2016-09-11,IND,home,0,10,8,17,,2.5,51.5,10,35
2016,1,2016-09-11,GB,away,7,14,3,3,,-3.5,47.0,21,27
2016,1,2016-09-11,JAX,home,7,10,3,3,,-3.5,47.0,17,23
2016,1,2016-09-11,MIA,away,0,3,0,7,,10.5,43.5,3,10
2016,1,2016-09-11,SEA,home,3,3,0,6,,10.5,43.5,6,12
2016,1,2016-09-11,MIN,away,0,0,12,13,,-2.5,40.0,0,25
2016,1,2016-09-11,TEN,home,3,7,0,6,,-2.5,40.0,10,16
2016,1,2016-09-11,NE,away,10,0,7,6,,9.0,44.5,10,23
2016,1,2016-09-11,ARI,home,0,7,7,7,,9.0,44.5,7,21
2016,1,2016-09-11,NYG,away,0,13,0,7,,1.0,47.5,13,20
2016,1,2016-09-11,DAL,home,3,6,7,3,,1.0,47.5,9,19
2016,1,2016-09-11,LV,away,10,0,3,22,,2.5,50.0,10,35
2016,1,2016-09-11,NO,home,3,14,7,10,,2.5,50.0,17,34
2016,1,2016-09-11,LAC,away,7,14,3,3,0,6.5,45.5,21,27
2016,1,2016-09-11,KC,home,3,0,7,17,6,6.5,45.5,3,33
2016,1,2016-09-11,TB,away,3,14,14,0,,2.5,46.5,17,31
2016,1,2016-09-11,ATL,home,10,3,8,3,,2.5,46.5,13,24
2016,1,2016-09-12,LA,away,0,0,0,0,,-2.5,44.0,0,0
2016,1,2016-09-12,SF,home,7,7,0,14,,-2.5,44.0,14,28
2016,1,2016-09-12,PIT,away,0,14,10,14,,-2.5,49.0,14,38
2016,1,2016-09-12,WAS,home,6,0,3,7,,-2.5,49.0,6,16
2016,2,2016-09-15,NYJ,away,6,14,7,10,,1.5,40.5,20,37
2016,2,2016-09-15,BUF,home,7,3,14,7,,1.5,40.5,10,31
2016,2,2016-09-18,ATL,away,0,13,8,14,,4.0,47.5,13,35
2016,2,2016-09-18,LV,home,0,7,7,14,,4.0,47.5,7,28
2016,2,2016-09-18,BAL,away,2,10,7,6,,-4.0,42.0,12,25
2016,2,2016-09-18,CLE,home,20,0,0,0,,-4.0,42.0,20,20
2016,2,2016-09-18,CIN,away,3,3,3,7,,3.0,48.0,6,16
2016,2,2016-09-18,PIT,home,7,3,7,7,,3.0,48.0,10,24
2016,2,2016-09-18,DAL,away,10,3,7,7,,3.5,47.0,13,27
2016,2,2016-09-18,WAS,home,0,10,13,0,,3.5,47.0,10,23
2016,2,2016-09-18,GB,away,7,0,0,7,,-1.5,43.0,7,14
2016,2,2016-09-18,MIN,home,0,10,7,0,,-1.5,43.0,10,17
2016,2,2016-09-18,IND,away,3,3,7,7,,5.0,47.0,6,20
2016,2,2016-09-18,DEN,home,3,10,3,18,,5.0,47.0,13,34
2016,2,2016-09-18,JAX,away,0,0,0,14,,3.0,47.5,0,14
2016,2,2016-09-18,LAC,home,7,14,14,3,,3.0,47.5,21,38
2016,2,2016-09-18,KC,away,0,3,0,9,,-1.0,41.5,3,12
2016,2,2016-09-18,HOU,home,7,6,0,6,,-1.0,41.5,13,19
2016,2,2016-09-18,MIA,away,0,3,7,14,,5.5,42.0,3,24
2016,2,2016-09-18,NE,home,14,10,7,0,,5.5,42.0,24,31
2016,2,2016-09-18,NO,away,0,3,0,10,,3.5,54.0,3,13
2016,2,2016-09-18,NYG,home,0,7,3,6,,3.5,54.0,7,16
2016,2,2016-09-18,SEA,away,0,3,0,0,,-5.5,38.0,3,3
2016,2,2016-09-18,LA,home,3,3,0,3,,-5.5,38.0,6,9
2016,2,2016-09-18,SF,away,3,7,0,17,,12.0,44.5,10,27
2016,2,2016-09-18,CAR,home,7,10,14,15,,12.0,44.5,17,46
2016,2,2016-09-18,TB,away,0,0,7,0,,7.5,49.5,0,7
2016,2,2016-09-18,ARI,home,0,24,9,7,,7.5,49.5,24,40
2016,2,2016-09-18,TEN,away,0,3,0,13,,6.0,48.0,3,16
2016,2,2016-09-18,DET,home,9,3,3,0,,6.0,48.0,12,15
2016,2,2016-09-19,PHI,away,3,6,13,7,,3.0,42.5,9,29
2016,2,2016-09-19,CHI,home,0,7,0,7,,3.0,42.5,7,14
2016,3,2016-09-22,HOU,away,0,0,0,0,,1.0,38.5,0,0
2016,3,2016-09-22,NE,home,10,0,10,7,,1.0,38.5,10,27
2016,3,2016-09-25,ARI,away,0,7,6,5,,-5.0,48.0,7,18
2016,3,2016-09-25,BUF,home,10,7,13,3,,-5.0,48.0,17,33
2016,3,2016-09-25,BAL,away,7,6,3,3,,-1.0,45.0,13,19
2016,3,2016-09-25,JAX,home,0,7,7,3,,-1.0,45.0,7,17
2016,3,2016-09-25,CHI,away,0,3,7,7,,6.5,45.0,3,17
2016,3,2016-09-25,DAL,home,10,14,0,7,,6.5,45.0,24,31
2016,3,2016-09-25,CLE,away,0,13,0,11,0,10.0,42.0,13,24
2016,3,2016-09-25,MIA,home,7,3,7,7,6,10.0,42.0,10,30
2016,3,2016-09-25,DEN,away,3,13,0,13,,3.5,42.0,16,29
2016,3,2016-09-25,CIN,home,7,7,0,3,,3.5,42.0,14,17
2016,3,2016-09-25,DET,away,3,7,7,10,,6.0,47.5,10,27
2016,3,2016-09-25,GB,home,14,17,3,0,,6.0,47.5,31,34
2016,3,2016-09-25,LA,away,10,7,7,13,,3.5,40.5,17,37
2016,3,2016-09-25,TB,home,6,14,0,12,,3.5,40.5,20,32
2016,3,2016-09-25,MIN,away,2,6,8,6,,6.0,43.0,8,22
2016,3,2016-09-25,CAR,home,10,0,0,0,,6.0,43.0,10,10
2016,3,2016-09-25,NYJ,away,0,3,0,0,,3.0,44.5,3,3
2016,3,2016-09-25,KC,home,7,10,0,7,,3.0,44.5,17,24
2016,3,2016-09-25,LV,away,7,10,0,0,,-1.5,47.0,17,17
2016,3,2016-09-25,TEN,home,3,0,7,0,,-1.5,47.0,3,10
2016,3,2016-09-25,PIT,away,0,3,0,0,,-3.5,46.5,3,3
2016,3,2016-09-25,PHI,home,3,10,21,0,,-3.5,46.5,13,34
2016,3,2016-09-25,LAC,away,0,13,6,3,,1.5,51.5,13,22
2016,3,2016-09-25,IND,home,10,3,7,6,,1.5,51.5,13,26
2016,3,2016-09-25,SF,away,0,3,0,15,,10.5,42.0,3,18
2016,3,2016-09-25,SEA,home,14,10,6,7,,10.5,42.0,24,37
2016,3,2016-09-25,WAS,away,6,10,7,6,,3.5,47.0,16,29
2016,3,2016-09-25,NYG,home,14,7,3,3,,3.5,47.0,21,27
2016,3,2016-09-26,ATL,away,7,21,10,7,,2.5,54.0,28,45
2016,3,2016-09-26,NO,home,7,10,8,7,,2.5,54.0,17,32
